"CustomerID","Item","Comment","Label",""
"2039","Strawberry","strawberry fresh , delicious , sweet","1",""
"2040","Strawberry","definitely regular customer strawberry freshindia .","1",""
"2041","Strawberry","nicely packed","1",""
"2042","Strawberry","happy taste quality","1",""
"2043","Strawberry","ordering almost every day","1",""
"2044","Strawberry","fruit fresh juicy . please maintain quality . thank","1",""
"2045","Strawberry","fresh","1",""
"2046","Strawberry","piece gud","1",""
"2047","Strawberry","quality ok .","0",""
"2048","Strawberry","bad","0",""
"2049","Strawberry","sour taste","0",""
"2050","Strawberry","fresh sweet single strawberry little sweat","0",""
"2051","Strawberry","fake product","-1",""
"2052","Strawberry","waste product","-1",""
"2053","Strawberry","n't online","-1",""
"2054","Strawberry","strawberry","-1",""
"2055","Strawberry","spoil within 3days","-1",""
"2056","Guava","good","1",""
"2057","Guava","plucked right time","1",""
"2058","Guava","taste good","1",""
"2059","Guava","tasted strong desi guava flavour","1",""
"2060","Guava","fresh tasty","1",""
"2061","Guava","guava delicious","1",""
"2062","Guava","good taste value money","1",""
"2063","Guava","right","1",""
"2064","Guava","kept day","1",""
"2065","Guava","great texture .","1",""
"2066","Guava","nice quality","1",""
"2067","Guava","good","1",""
"2068","Guava","ok","1",""
"2069","Guava","good quality","1",""
"2070","Guava","excellent fresh","1",""
"2071","Guava","like fresh , soft","1",""
"2072","Guava","worth money .","1",""
"2073","Guava","good","1",""
"2074","Guava","good one","1",""
"2075","Guava","good","1",""
"2076","Guava","item delivered good condition","1",""
"2077","Guava","quality product good","1",""
"2078","Guava","thank amazon .","1",""
"2079","Guava","tasty pulpy fruit","1",""
"2080","Guava","fewer seed make different small guava .","1",""
"2081","Guava","low quality small size","-1",""
"2082","Guava","many row form eatable","-1",""
"2083","Guava","hard","-1",""
"2084","Guava","fresh","-1",""
"2085","Guava","unable eat ripened bit","-1",""
"2086","Guava","worst","-1",""
"2087","Guava","prematured guva hard eat","-1",""
"2088","Guava","suitable child","-1",""
"2089","Guava","bad","-1",""
"2090","Guava","developed guava sent","-1",""
"2091","Guava","mentioned fresh , poor quality worm old stock .","-1",""
"2092","Guava","poor quality","-1",""
"2093","Guava","old refrigerated product sold","-1",""
"2094","Guava","disappointed product .","-1",""
"2095","Guava","3rd class product","-1",""
"2096","Guava","false pic description","-1",""
"2097","Guava","say amazon fresh case","0",""
"2098","Guava","pity .","0",""
"2099","Guava","ok","0",""
"2100","Guava","taste n't much good","0",""
"2101","Guava","better buy outside vendor .","0",""
"2102","Guava","taste okay","0",""
"2103","Guava","worth price","0",""
"2104","Guava","good see taste","0",""
"2105","Guava","good","0",""
"2106","Guava","terrible !","-1",""
"2107","Guava","never ripened","-1",""
"2108","Guava","ripe good","-1",""
"2109","Guava","throw","-1",""
"2110","Guava","n't ripe","-1",""
"2111","Guava","waste money","-1",""
"2112","Guava","pity give negative rating","-1",""
"2113","Guava","horrid smell","-1",""
"2114","Guava","develop dark spot","-1",""
"2115","Guava","disappointed received","-1",""
"2116","Guava","green","1",""
"2117","Guava","great fruit adding salad","1",""
"2118","Guava","fav fruit guava loved taste","1",""
"2119","Guava","better","1",""
"2120","Guava","good","1",""
"2121","Guava","recommending","1",""
"2122","Guava","flaw ! !","1",""
"2123","Guava","straight farm","1",""
"2124","Guava","delicious","1",""
"2125","Guava","loved taste","1",""
"2126","Guava","great texture .","1",""
"2127","Guava","big basket great","1",""
"2128","Guava","best best","1",""
"2129","Guava","loved quality","1",""
"2130","Guava","nice quality","1",""
"2131","Guava","wow","1",""
"2132","Guava","great","1",""
"2133","Guava","nice","1",""
"2134","Guava","soft","1",""
"2135","Guava","did'nt feel like eating","1",""
"2136","Guava","good real","1",""
"2137","Guava","good","1",""
"2138","Guava","superb","1",""
"2139","Guava","credit bb","1",""
"2140","Guava","guava amazing","1",""
"2141","Guava","quality product good","1",""
"2142","Guava","pulpy","1",""
"2143","Guava","healthy stuff","1",""
"2144","Guava","size good","1",""
"2145","Guava","low quality small size","-1",""
"2146","Guava","black spot","-1",""
"2147","Guava","taste sour","-1",""
"2148","Guava","hard teeth bite","-1",""
"2149","Guava","inside bad","-1",""
"2150","Guava","many row form eatable","-1",""
"2151","Guava","hard","-1",""
"2152","Guava","fresh","-1",""
"2153","Guava","unable eat ripened bit","-1",""
"2154","Guava","worst","-1",""
"2155","Guava","worse experience","-1",""
"2156","Guava","don.t give eat","-1",""
"2157","Guava","bad","-1",""
"2158","Guava","old product","-1",""
"2159","Guava","should'nt eat","-1",""
"2160","Guava","poor","-1",""
"2161","Guava","old refrigerated product sold","-1",""
"2162","Guava","even animal could eat","-1",""
"2163","Guava","downgraded product","-1",""
"2164","Guava","false advertisement first place","-1",""
"2165","Guava","okay","0",""
"2166","Guava","eatable","0",""
"2167","Guava","did'nt taste hat good","0",""
"2168","Guava","comparable","0",""
"2169","Guava","eaten","0",""
"2170","Guava","ca n't consume day","0",""
"2171","Guava","open servable","0",""
"2172","Guava","taste good","0",""
"2173","Guava","good","0",""
"2174","Guava","okay , thats","0",""
"2175","Guava","good quantity","0",""
"2176","Guava","super sweet juicy , loved !","1",""
"2177","Guava","incredibly fresh delicious guava .","1",""
"2178","Guava","perfectly ripe , wanted .","1",""
"2179","Guava","flavorful tasty , really enjoyed .","1",""
"2180","Guava","amazing quality , sweet juicy .","1",""
"2181","Guava","best guava 've , highly recommend !","1",""
"2182","Guava","incredibly fresh juicy , perfect snack .","1",""
"2183","Guava","perfect fruit salad , great flavor .","1",""
"2184","Guava","absolutely delicious guava , sweet .","1",""
"2185","Guava","fresh","1",""
"2186","Guava","really juicy flavorfull","1",""
"2187","Guava","exceeded expectation","1",""
"2188","Guava","sweet","1",""
"2189","Guava","good","1",""
"2190","Guava","tasty","1",""
"2191","Guava","delicious","1",""
"2192","Guava","wonderful guava","1",""
"2193","Guava","taste good","1",""
"2194","Guava","guava delicious","1",""
"2195","Guava","juicy","1",""
"2196","Guava","poor quality","-1",""
"2197","Guava","sour","-1",""
"2198","Guava","sweetness .","-1",""
"2199","Guava","poor quality","-1",""
"2200","Guava","terrible taste","-1",""
"2201","Guava","waste money wort taste","-1",""
"2202","Guava","disappointing","-1",""
"2203","Guava","wo n't buy guava","-1",""
"2204","Guava","taste bad","-1",""
"2205","Guava","highly recomondable","-1",""
"2206","Guava","unexpected un wanted experience","-1",""
"2207","Guava","horrible","-1",""
"2208","Guava","worst taste ever","-1",""
"2209","Guava","good","-1",""
"2210","Guava","bad taste also unhealthy","-1",""
"2211","Guava","taste good","-1",""
"2212","Guava","bad","-1",""
"2213","Guava","healthy","-1",""
"2214","Guava","good aslo bad taste","-1",""
"2215","Guava","hell experience","-1",""
"2216","Guava","average","0",""
"2217","Guava","okay expected","0",""
"2218","Guava","nothing special","0",""
"2219","Guava","typical guava flavor","0",""
"2220","Guava","acceptable quality","0",""
"2221","Guava","taste","0",""
"2222","Guava","so-so experience","0",""
"2223","Guava","great one","0",""
"2224","Guava","average","0",""
"2225","Guava","normal taste","0",""
"2226","Guava","guava incredibly sweet fragrant . wonderful tropical flavor","1",""
"2227","Guava","loved guava ! perfectly ripe , juicy , delightful taste .","1",""
"2228","Guava","guava amazing . sweet , juicy , bursting flavor .","1",""
"2229","Guava","excellent guava . lovely aroma super tasty .","1",""
"2230","Guava","disappointed guava . overripe mushy .","-1",""
"2231","Guava","guava sour lacked sweetness . pleasant eat . ''","-1",""
"2232","Guava","guava underwhelming . lacked flavor grainy texture .","-1",""
"2233","Guava","`` poor quality guava . underripe hard eat . disappointing . ''","-1",""
"2234","Guava","guava fine . decent flavor n't sweet expected","0",""
"2235","Guava","average guava . ripe juicy , taste quite mild .","0",""
"2236","Guava","feel refreshing","1",""
"2237","Guava","plucked right time","1",""
"2238","Guava","taste good","1",""
"2239","Guava","tasted strong desi guava flavour","1",""
"2240","Guava","le seed really liked","1",""
"2241","Guava","guava delicious","1",""
"2242","Guava","good taste value money","1",""
"2243","Guava","right","1",""
"2244","Guava","kept day","1",""
"2245","Guava","great texture .","1",""
"2246","Guava","great deal","1",""
"2247","Guava","used juice , good","1",""
"2248","Guava","n't much sugar level","1",""
"2249","Guava","good quality","1",""
"2250","Guava","excellent fresh","1",""
"2251","Guava","like fresh , soft","1",""
"2252","Guava","worth money .","1",""
"2253","Guava","5 star deserves","1",""
"2254","Guava","super tasty","1",""
"2255","Guava","really love product","1",""
"2256","Guava","item delivered good condition","1",""
"2257","Guava","quality product good","1",""
"2258","Guava","thank freshindia .","1",""
"2259","Guava","tasty pulpy fruit","1",""
"2260","Guava","fewer seed easy eat","1",""
"2261","Guava","low quality small size","-1",""
"2262","Guava","many row form eatable","-1",""
"2263","Guava","hard","-1",""
"2264","Guava","ah ard time cutting","-1",""
"2265","Guava","unable eat ripened bit","-1",""
"2266","Guava","lost taste","-1",""
"2267","Guava","plucked soon","-1",""
"2268","Guava","suitable child","-1",""
"2269","Guava","received expired product","-1",""
"2270","Guava","developed guava sent","-1",""
"2271","Guava","mentioned fresh , poor quality worm old stock .","-1",""
"2272","Guava","give 0 star rating","-1",""
"2273","Guava","eatable","-1",""
"2274","Guava","disappointed product .","-1",""
"2275","Guava","3rd class product","-1",""
"2276","Guava","false pic description","-1",""
"2277","Guava","say fresh case","0",""
"2278","Guava","bitter","0",""
"2279","Guava","ok","0",""
"2280","Guava","taste n't much good","0",""
"2281","Guava","better buy outside vendor .","0",""
"2282","Guava","taste okay","0",""
"2283","Guava","worth price","0",""
"2284","Guava","good see taste","0",""
"2285","Guava","good","0",""
"2286","Guava","terrible !","-1",""
"2287","Guava","never ripened","-1",""
"2288","Guava","ripe good","-1",""
"2289","Guava","throw","-1",""
"2290","Guava","n't ripe","-1",""
"2291","Guava","waste money","-1",""
"2292","Guava","pity give negative rating","-1",""
"2293","Guava","horrid smell","-1",""
"2294","Guava","develop dark spot","-1",""
"2295","Guava","disappointed received","-1",""
